ENSEMBL_ID Gene_ID EoGE_brain EoGE_heart EoGE_kidney Atlas_brain Atlas_heart Atlas_kidney BodyMap_brain BodyMap_heart BodyMap_kidney HPA_brain HPA_heart HPA_kidney AltIso_brain AltIso_heart
6739 ENSG00000132801 ZSWIM3 1.55961 1.17364 0.76844 0.622801 0.285026 0.279573 0.308394 0.329127 1.01486 2.30426 1.21007 1.41546 0.437161 0.235557
7461 ENSG00000136930 PSMB7 136.522 90.6935 209.727 18.1462 16.247 15.3224 79.9658 59.3276 81.6222 94.4798 74.4425 114.878 116.761 105.242
16437 ENSG00000185823 NPAP1 0.0517276 0 0.0243122 0.234529 0.260466 0.542408 0.232224 0.145307 0.415068 0.0111566 0 0.110139 0.106358 0.0525478
13703 ENSG00000173253 DMRT2 2.783 0 29.7913 0.424414 0.0243734 5.77859 0.753175 0.0134239 8.81704 1.08533 0 14.6698 1.66926 0.0686999
12597 ENSG00000168612 ZSWIM1 4.16125 5.56204 4.69698 1.85766 1.50888 2.05743 2.14053 2.84052 5.28779 5.57402 3.82593 4.22675 3.66137 1.91411
5507 ENSG00000124092 CTCFL 0 0 0 0.370698 0.376854 0.768186 0.0980726 0.0970721 0.068572 0 0 0.0870473 0.180182 0.105716
16829 ENSG00000187446 CHP1 48.3298 22.8666 54.8457 9.82322 6.48248 8.77302 40.071 29.5449 54.8659 31.4156 22.3916 81.2753 47.6462 18.1856
9369 ENSG00000149634 SPATA25 0.845247 1.611 4.17134 0.0719372 0.0774575 0.151952 0.0774619 0.20324 0.94938 1.91857 0.640034 0.854947 0.379709 0.21824
5561 ENSG00000124257 NEURL2 1.02969 5.97039 6.95343 0.138694 0.148882 0.0391786 0.552507 1.60763 2.02222 1.15747 0.846352 2.40522 0.261138 2.58607
15113 ENSG00000180264 GPR144 0.0216008 0.0658721 0 0 0 0 0 0 0 0 0 0 0 0
2914 ENSG00000104147 OIP5 0.056409 0.11468 0.225613 0.140699 1.3678 0.163083 0.202123 0.304164 0.45713 0.511567 0.0658567 0.20266 0.135873 0.175711
17330 ENSG00000189269 C22orf43 0.106204 0.0539784 1.51413 0.0727052 0.156569 1.38372 0.208489 0.0106322 0.328339 0.160513 0.0618447 0.637469 0 0.0551563
10106 ENSG00000156253 RWDD2B 10.9115 5.24172 7.24407 3.4115 2.20177 2.88756 7.78783 7.53943 9.94028 6.67617 8.0929 9.76543 8.94848 13.867
7462 ENSG00000136931 NR5A1 0.0938528 0 0 0 0 0 0 0 0.0127778 0 0 0 0 0
2592 ENSG00000101665 SMAD7 12.901 10.1114 23.5793 3.25326 6.43593 6.4399 3.25636 4.23381 8.77126 10.5773 42.5255 17.5482 6.27335 8.28888
17444 ENSG00000196227 FAM217B 17.649 3.05519 2.73632 4.29031 1.12865 0.891232 17.0072 4.83654 4.09631 20.5652 5.91699 4.75446 16.3872 2.87726
6712 ENSG00000132670 PTPRA 65.0722 8.47796 22.698 34.1825 6.53666 9.80117 47.6111 6.7626 17.2293 105.799 15.0609 30.9703 42.3937 6.24313
6744 ENSG00000132825 PPP1R3D 1.64064 2.08465 2.0535 0.882224 1.1874 0.802342 3.47442 2.59192 3.47112 2.63915 2.00408 4.02153 1.63915 1.48754
6135 ENSG00000128739 SNRPN 213.607 31.4896 44.6053 337.821 134.138 54.3648 77.3686 31.3026 18.4533 26.8767 47.9169 31.1103 261.116 208.685
9179 ENSG00000148200 NR6A1 0.463803 0.394292 0.705073 0.578947 0.158376 0.902813 0.429559 0.244466 0.821614 0.807659 0.678781 0.746094 0.468893 0.187677
5544 ENSG00000124215 CDH26 1.24193 0.313985 0.14331 0.445024 0.239579 1.0536 0.475591 0.122937 0.338688 0.961526 0.28318 0.490139 0.510206 0.18153
10514 ENSG00000159496 RGL4 2.18588 1.90899 4.81343 0.498166 0.512476 5.88802 1.12846 0.353875 2.27463 4.34043 2.32223 2.28016 0.58931 0.497357
902 ENSG00000064601 CTSA 67.255 98.2294 959.583 9.16717 16.1813 41.0076 19.4778 32.7356 103.759 36.9732 49.9206 165.469 55.6859 63.5792
16370 ENSG00000185585 OLFML2A 0.578144 10.4688 3.3264 0.450776 1.31396 0.635007 0.949015 7.72522 2.298 0.67385 7.9022 2.88687 1.21295 5.92996
10107 ENSG00000156256 USP16 10.4881 3.43792 7.92361 18.7612 29.5293 17.8096 16.2313 15.8387 17.1744 24.0351 13.6206 12.8384 6.2676 5.18878
8219 ENSG00000141446 ESCO1 12.4586 11.4836 10.6202 3.10445 3.35255 5.04596 9.303 3.50335 6.93431 9.82999 4.24712 5.0082 9.15142 2.9705
5246 ENSG00000121741 ZMYM2 19.2849 6.55679 11.6597 30.6908 23.9609 31.6262 23.0699 14.9105 20.6389 25.444 13.1816 14.196 7.09381 5.94001
7630 ENSG00000137804 NUSAP1 0.55021 0.321259 1.75175 22.1711 11.633 16.4134 2.35076 1.75303 3.72099 2.98137 0.419318 2.71623 2.46287 1.6574
17847 ENSG00000197361 FBXL22 1.9128 10.9163 1.43594 0.441088 0.390949 0.250806 0.407545 1.74007 0.274124 0.798354 8.65773 0.829814 0.364499 2.44539
7457 ENSG00000136918 WDR38 0 0.0564609 0.121828 0.0380149 0.081864 0.0802981 0.0530521 0 0.0118446 0 0 0 0 0
1515 ENSG00000080503 SMARCA2 69.9052 32.734 25.5164 86.9104 54.0649 51.4925 79.7429 22.1409 39.3367 45.8075 26.2823 48.856 58.4347 18.8301
7471 ENSG00000136942 RPL35 442.783 366.657 760.687 92.837 133.022 78.1607 348.498 214.819 468.591 368.009 474.361 411.277 255.654 395.12
7474 ENSG00000136950 ARPC5L 61.0121 14.9736 27.6208 6.7227 5.4082 3.06873 40.8208 16.7605 24.7918 19.1239 12.2877 16.7927 27.2874 14.1138
14375 ENSG00000176659 C20orf197 0.0229703 0.0700483 0.0251911 0.0315489 0.118895 0 0.140515 0.532176 0.0293282 0.0693843 0 0.0281972 0 0.335124
16928 ENSG00000187792 ZNF70 0.714796 1.23985 0.350254 0.713764 0.696636 0.632784 0.784897 0.641819 0.87952 2.14724 1.22343 0.807465 0.644987 0.368949
12199 ENSG00000167088 SNRPD1 30.142 14.2924 24.2305 203.74 134.404 98.248 22.8423 8.32558 20.1657 20.7706 11.6781 18.1021 33.2766 15.5766
6056 ENSG00000128218 VPREB3 1.17555 0.440163 0.646374 0 0 0.140145 0.351434 0.106296 0.25404 0 0.767749 0.213675 1.14099 0.296873
7783 ENSG00000138592 USP8 11.4729 5.11253 12.6531 38.1936 37.3746 44.0156 11.8653 8.23566 13.6093 22.3986 11.4397 24.1784 21.0547 14.3113
14919 ENSG00000179242 CDH4 7.53554 0.406772 0.332881 1.27744 0 0.0935276 3.42779 0.0249481 0.0449762 3.8094 0.0909104 0.12549 4.43858 0.0191985
7465 ENSG00000136935 GOLGA1 7.4667 4.24134 10.1188 9.15494 7.48089 8.51472 3.36431 3.7917 4.17145 9.71723 5.70915 5.49399 3.04494 2.53586
12774 ENSG00000169314 C22orf15 0.0319802 0.195048 0.823191 0 0.0708748 0.208557 0.0763084 0.0325504 0.0340464 0.108699 0.19189 0.116983 0.177383 0
13715 ENSG00000173281 PPP1R3B 0.564669 6.17344 3.28564 0.773742 6.84717 2.22461 1.57444 20.5134 6.23806 1.74437 14.6324 4.79623 0.561074 10.6255
2879 ENSG00000103657 HERC1 65.6975 41.9051 21.338 107.94 55.5437 38.6591 17.3242 13.1445 15.1983 14.9812 16.8258 13.8453 25.6609 12.8772
46985 ENSG00000253426 RP11-10A14.4 0.271099 1.05522 2.71408 0 0.76141 0.447169 0.488066 2.71631 0.774831 0.0709906 3.29277 2.34678 0.665464 3.12332
10341 ENSG00000158201 ABHD3 3.08258 1.78051 8.46093 4.58736 5.97191 9.47817 4.60247 1.87401 12.5607 9.61325 2.13356 8.55476 2.54336 1.49384
44483 ENSG00000250479 CHCHD10 210.979 1491.42 778.946 21.4989 65.924 25.9328 75.1829 333.652 162.839 32.1406 377.085 125.554 161.204 728.367
5559 ENSG00000124253 PCK1 0.229849 5.73312 751.89 0.687724 1.55402 190.433 0.0715756 0.474105 218.228 0.106864 0.133327 525.626 0.049545 0.937031
5248 ENSG00000121743 GJA3 0.0347631 3.60436 0.482903 0 2.22182 0.155666 0.00813726 4.85257 0.771238 0.00874814 1.92497 0.530831 0 3.03473
8260 ENSG00000141627 DYM 14.857 10.2728 11.2584 17.4367 11.5238 15.352 27.443 15.1297 22.0176 16.3658 12.8492 18.1767 22.8015 15.1147
11775 ENSG00000165474 GJB2 0.596248 0.0577136 9.3726 3.37292 0.104907 4.19863 1.0045 0.0927411 6.95175 0.621871 0.129896 6.97734 0.514487 0.0295607
8098 ENSG00000140553 UNC45A 2.59569 2.27873 1.8115 0.118897 0.17923 0.536215 21.367 9.31173 19.0122 0.357014 0.473892 0.249757 11.0812 6.73306
2691 ENSG00000102309 PIN4 18.1647 4.21639 27.3691 10.4512 11.0949 7.11112 12.4171 5.3428 14.5903 14.4936 5.60245 23.3593 13.6295 8.6381
2167 ENSG00000099953 MMP11 1.48831 9.08555 1.07793 0.135613 0.691754 0.456286 0.962367 1.62299 1.06908 0.0648269 3.09519 1.36789 0.397241 2.84472
14920 ENSG00000179253 RP11-429E11.3 0 0 0 0.105438 0.236583 0.184145 0.0357181 0.014376 0.0650453 0 0 0 0.116602 0.155777
5247 ENSG00000121742 GJB6 17.6169 0 0 20.2668 0 0 24.2376 0 0.0386299 7.6564 0 0 14.3399 0
13779 ENSG00000173611 SCAI 6.03367 0.632089 0.305488 12.1736 1.59921 2.44915 4.34673 0.861058 0.405444 4.08747 1.26066 0.951169 5.43044 0.436641
10108 ENSG00000156261 CCT8 42.4053 21.6159 41.732 36.6359 22.8348 23.4636 65.9886 44.0656 77.905 45.002 40.5551 59.509 45.2198 22.4776
59771 ENSG00000267954 AP000349.1 0.430469 3.71938 0.472087 0.293031 1.34095 0.154741 0.0263242 1.01288 0.36843 0 2.21985 1.73923 0.128892 2.55581
13711 ENSG00000173273 TNKS 9.59853 3.68345 3.19095 9.68158 4.75702 5.93807 13.0691 5.60147 6.53122 17.4585 4.717 5.53137 12.2557 3.90047
6381 ENSG00000130699 TAF4 5.97209 6.19468 7.5322 1.65004 3.52319 4.15056 1.26942 1.91402 3.64302 4.95063 1.35883 4.55828 5.42306 3.15212
9144 ENSG00000147852 VLDLR 11.3647 31.007 8.32627 7.67992 31.2124 6.7493 4.84486 30.3349 7.59531 5.30525 37.0096 10.2767 5.14026 26.0996
16720 ENSG00000186871 ERCC6L 0.0143618 0.0145989 0.0157503 0.0394987 0.233933 0.260662 0.0538768 0.0405521 0.0193909 0.173559 0.016263 0.0709992 0.0511725 0.082566
11776 ENSG00000165475 CRYL1 34.1198 11.8622 367.58 2.79999 0.870915 10.047 37.2362 6.92368 78.1483 42.5701 17.6842 322.948 25.2769 6.32194
529 ENSG00000035664 DAPK2 6.9417 27.7294 1.30889 1.03091 5.03664 1.28846 4.21483 6.44738 2.75092 6.72821 23.9461 2.86578 4.70932 6.55847
7631 ENSG00000137806 NDUFAF1 18.7607 13.7551 23.4188 4.08424 4.84226 3.47427 23.0563 28.3712 16.3681 18.8997 18.6392 23.9948 16.773 23.0688
2169 ENSG00000099956 SMARCB1 44.5807 20.4716 60.1966 17.3656 11.3071 13.075 21.9958 11.2501 23.0949 45.348 18.1696 35.2576 23.1454 20.141
18095 ENSG00000198034 RPS4X 143.276 235.117 539.377 95.4948 195.242 164.193 179.748 157.558 383.679 282.649 240.619 601.223 135.512 241.745
14584 ENSG00000177576 C18orf32 39.617 4.98611 21.015 45.3604 17.5763 33.6208 156.87 37.3497 95.6269 98.3942 35.4839 77.5996 75.503 23.8172
5774 ENSG00000125787 GNRH2 0.105464 0.40529 0 0 0 0 0 0 0.112814 0.159589 0.127755 0.382244 0 0
4956 ENSG00000119414 PPP6C 26.3602 19.6788 32.0386 51.115 31.585 28.9283 27.7027 19.0913 27.0865 23.9973 15.9799 29.5037 12.0107 8.63794
7637 ENSG00000137815 RTF1 34.0509 10.103 26.4296 40.021 21.6196 13.7696 18.7126 9.71912 8.75762 22.2952 10.1177 17.2109 11.9867 9.4237
2599 ENSG00000101752 MIB1 11.6736 3.04148 8.98271 47.2581 16.0289 16.3111 9.06451 3.86032 7.07281 13.789 3.75588 11.5543 5.1931 2.08015
5560 ENSG00000124256 ZBP1 0.159008 0.193959 0.172686 3.17627 2.12349 8.07195 0.140129 0.145112 0.107522 0.0939201 0.0820792 0.173562 0.211203 0.238362
12117 ENSG00000166797 FAM96A 9.09974 6.68739 48.4728 12.0741 21.7661 24.0709 17.1174 32.9064 70.3421 18.4017 17.5586 53.8092 4.94084 13.7112
2171 ENSG00000099958 DERL3 0.585482 2.24712 3.05526 0.090047 0.0885701 0.478842 0.63743 0.329813 1.43087 0.277186 3.29891 1.37043 7.51234 1.78369
12505 ENSG00000168263 KCNV2 0.117248 0.0297958 0.0964377 0 0 0.318683 0.00691626 0.0119591 0.0374406 0 0 0 0 0.030525
24496 ENSG00000215472 RPL17-C18orf32 8.48383 0.0038112 1.21982 10.5967 10.6904 12.5533 4.93484 8.95557 8.06768 14.1945 3.91489 9.77352 28.0168 13.5348
5820 ENSG00000125901 MRPS26 62.0923 40.4745 91.0706 2.15768 0.511116 0.752008 15.0595 10.531 20.854 17.5522 11.8458 38.578 19.2892 16.4335
2548 ENSG00000101405 OXT 0.380549 0.38683 2.92138 0.256855 0 0 0 0.0172124 0 0 0 1.66045 0 0.194732
9377 ENSG00000149657 LSM14B 37.2952 19.5127 17.8159 22.6718 16.8263 12.6274 18.407 10.896 8.39148 22.8042 13.509 17.6844 28.4211 13.3183
12974 ENSG00000170236 USP50 0.59899 0.450329 0.701779 0.677497 0.751777 3.59706 0.394238 0.584853 0.612627 0.428174 0.171495 1.37024 1.38391 0.582024
2497 ENSG00000101200 AVP 0.705804 0 2.32212 5.45831 0 0.303407 0.070161 0.0661301 0.0908106 0 0 1.27354 0 0.290463
7464 ENSG00000136933 RABEPK 14.761 6.15481 15.2552 4.82798 2.6945 3.93792 13.1433 3.00349 8.69337 16.5252 5.88776 8.75477 11.6634 3.32185
9107 ENSG00000147535 PPAPDC1B 7.74533 7.43323 17.8518 6.27541 4.40254 8.28305 10.0127 4.71974 23.873 20.072 5.26548 19.1906 6.57497 4.69249
2661 ENSG00000102100 SLC35A2 10.8508 9.97459 21.5659 0.949945 0.286558 1.0306 4.9743 2.85237 10.7111 7.24389 4.11016 16.4934 6.76758 3.58057
1522 ENSG00000080608 KIAA0020 2.60671 2.17558 13.9086 43.9608 50.7906 82.3278 3.85419 4.7226 18.475 6.20309 4.73592 8.59452 2.70042 1.93115
503 ENSG00000032742 IFT88 5.31725 1.24952 15.8707 8.42225 9.22163 15.2909 3.84809 2.12796 10.461 7.84616 2.62434 16.3218 3.49199 1.73136
615 ENSG00000044574 HSPA5 51.0307 78.4851 92.9694 50.1686 128.386 42.6673 39.6309 53.483 314.74 61.5413 67.8344 86.3339 38.2834 33.1664
10109 ENSG00000156265 C21orf7 1.30743 1.71216 7.01878 1.55306 8.50934 2.12999 1.22933 2.30842 3.15458 0.89178 0.967196 2.64933 1.78775 2.82962
24016 ENSG00000214265 SNURF 784.047 653.684 430.752 603.475 158.102 192.78 261.167 223.93 99.8607 184.016 204.051 245.297 252.927 281.515
5549 ENSG00000124225 PMEPA1 28.3316 26.8738 16.2612 2.65309 3.91707 1.52056 7.27933 4.64304 5.93833 9.90781 5.29525 10.1703 15.2094 8.88981
14200 ENSG00000175806 MSRA 19.2827 14.1604 151.928 6.1423 5.29421 21.8579 17.2964 14.7115 30.6507 12.0538 19.5849 123.993 8.16262 9.99818
13531 ENSG00000172458 IL17D 38.1988 1.2745 0.410997 8.93318 0.302037 0.0389253 36.2037 2.37279 1.24129 62.3505 3.58002 0.708227 26.3557 1.06207
479 ENSG00000028528 SNX1 36.2238 41.9149 56.1619 14.493 14.5415 17.3979 22.3242 20.4307 36.3348 46.0853 29.7527 44.3001 20.7072 39.5678
6840 ENSG00000133460 SLC2A11 14.5187 18.3308 33.8814 2.69023 2.80752 27.2794 5.13656 3.53605 8.14117 13.1325 9.65638 21.3013 5.12513 3.61473
1997 ENSG00000092439 TRPM7 2.30955 3.06327 14.2613 4.96635 14.3622 22.8545 3.37546 12.6174 13.8618 6.43702 8.17148 17.1643 2.02586 6.0831
12869 ENSG00000169762 TAPT1 14.8271 9.56553 13.8943 16.3888 7.50669 7.76863 17.3156 13.5178 12.2311 27.3246 13.114 19.9295 16.9883 11.5846
9429 ENSG00000150456 N6AMT2 5.08195 1.94457 6.48372 10.5286 3.70451 3.00715 6.47598 2.84875 4.09106 3.86201 5.81152 4.78003 11.3716 5.39917
57539 ENSG00000265681 RPL17 278.825 278.721 611.948 347.796 776.888 551.83 315.91 239.374 620.598 402.383 402.519 617.119 179.81 236.985
2659 ENSG00000102096 PIM2 7.35901 0.943366 2.32863 2.34826 0.367111 1.06151 4.30169 1.11299 4.18804 4.67383 2.67805 2.80474 9.71371 0.679042
2486 ENSG00000101182 PSMA7 95.9804 157.872 191.36 18.1542 26.3208 20.7033 49.3779 74.5097 97.1504 63.6778 71.2814 109.358 57.4201 116.479
4303 ENSG00000114062 UBE3A 14.1016 7.2338 8.03707 15.8425 20.4273 13.6305 25.5046 23.4284 20.5409 24.8165 15.7939 21.3732 9.77545 8.92234
14389 ENSG00000176731 C8orf59 23.6564 15.0659 27.0141 14.9429 12.7658 13.5781 34.8335 44.0136 52.5309 45.5185 76.8593 53.2973 40.9714 77.8756
10111 ENSG00000156273 BACH1 6.73091 4.45894 8.74643 55.4623 36.3868 40.7219 7.88173 5.17427 6.06036 11.1597 14.3364 9.62086 2.84485 6.86752
5555 ENSG00000124237 C20orf85 0 0 0 0.0664286 0 0 0.0237325 0 0.0208446 0 0 0.113341 0 0
1511 ENSG00000080298 RFX3 4.77452 0.627347 1.22922 17.8767 4.35281 6.43211 4.17832 0.380969 1.5321 6.13347 1.56832 1.02959 2.65037 0.125939
2444 ENSG00000100979 PLTP 26.2924 65.9192 66.6784 32.6048 101.738 17.6136 28.3336 35.768 43.6837 60.7811 32.1658 14.8994 38.6628 86.2975
7644 ENSG00000137825 ITPKA 91.5103 0.76453 0.0986245 2.4632 0.132281 0 8.67533 0.65378 0.0459059 5.87969 0.0413159 0.102735 22.2742 0.822495
6765 ENSG00000132953 XPO4 1.74009 3.0845 1.74716 2.26331 2.99166 3.07086 3.22706 7.01931 3.39134 5.93395 3.23117 5.26572 2.46 2.60762
55501 ENSG00000263588 RP11-595B24.2 0 0 0 0.123657 0.0621237 0.184907 2.33524 1.08062 2.16972 0 0 0 0.548069 0.275926
16608 ENSG00000186416 NKRF 7.61782 1.18287 1.70482 19.4445 2.63401 3.10581 10.7276 1.5505 5.10861 7.40112 2.1517 4.2443 7.15007 0.651618
16223 ENSG00000185019 UBOX5 2.98875 1.60098 2.69331 7.06747 2.00195 4.1906 3.08862 1.17641 2.00157 3.22313 1.67639 2.89497 2.72813 1.31756
20197 ENSG00000203286 AL365202.1 0 0 0 1.44195 1.35674 1.03425 5.56428 1.51086 7.26678 0 0 0 7.29712 4.99871
1050 ENSG00000068308 OTUD5 65.5105 16.2703 39.7653 85.6805 23.2645 34.8351 25.2269 6.28937 17.8196 27.5591 11.3721 20.6434 67.1056 16.101
5491 ENSG00000123908 EIF2C2 6.82087 15.9202 7.99664 17.915 20.532 10.4334 2.75865 2.71766 1.41713 3.73044 4.65603 4.78594 4.93237 12.3314
45106 ENSG00000251357 AP000350.10 3.75672 1.84925 6.59449 0.194111 0.556226 0.197755 0.504029 0.496702 1.33906 0.137727 1.35384e-09 1.62543e-22 2.12336 1.61793
16971 ENSG00000187954 CYHR1 36.9278 39.6732 32.5706 3.20293 2.25363 2.29453 6.18783 6.29552 8.53906 16.2145 13.8423 19.9094 11.2575 11.825
5824 ENSG00000125931 CITED1 10.4555 0.310771 0.666952 15.7978 0.222836 0 3.00149 0 0.274161 2.22232 0 0.313333 4.58631 0.482698
40771 ENSG00000240972 MIF 98.2603 51.0764 171.668 0.0534086 0.171413 0.248853 7.7296 2.88852 31.1674 7.74174 4.80502 75.4949 35.0798 12.443
8221 ENSG00000141448 GATA6 0 18.6033 0.274791 0.02237 5.33518 0.590647 0.05345 10.7059 1.83831 0.0122889 10.7194 0.562246 0.0378683 8.14839
24404 ENSG00000215251 FASTKD5 3.57738 5.09582 6.95521 3.77882 6.3203 5.82082 3.94329 8.82392 9.91626 5.20564 6.16408 11.1955 2.61076 4.58568
25037 ENSG00000218537 AP000350.4 114.415 35.4209 207.297 33.1458 39.6693 45.6261 19.1585 3.70713 46.6849 3.42054 1.90694 39.6848 49.4127 34.953
5548 ENSG00000124224 PPP4R1L 0.845904 1.21481 1.69443 1.3834 1.52913 3.54816 0.86477 0.806198 1.57841 2.33828 2.65813 2.61603 0.469554 0.599863
856 ENSG00000062524 LTK 1.58374 0.32303 1.4638 0 0 0 0.202965 0.115539 0.431255 0.441112 0.806473 0.901278 0.347063 0.0379931
6838 ENSG00000133433 GSTT2B 9.03463 2.0291 0.743084 0.667516 0.11979 0.375995 1.01415 0.309871 0.648276 8.91809 4.71628 3.83394 2.93674 0.337721
1821 ENSG00000088899 PROSAPIP1 64.028 6.06889 22.8775 3.66652 0.535316 1.36732 20.035 2.55152 5.291 19.4517 4.62716 16.3825 38.034 4.27543
23298 ENSG00000212710 CTAGE1 0 0 0.0155146 0.111341 0.136986 0.550643 0.00259697 0 0.00651888 0.0106809 0.0480495 0 0.00855827 0.0180946
3437 ENSG00000107249 GLIS3 1.23926 0.662873 4.45415 4.96047 2.44191 10.4455 2.5335 1.17788 6.46925 3.69561 1.15605 10.1024 1.18388 0.605688
9430 ENSG00000150457 LATS2 0.999294 13.333 6.81442 1.06741 3.44597 2.23986 2.36987 7.97761 6.31633 0.883081 5.03817 7.84073 0.873284 5.8794
2174 ENSG00000099974 DDTL 7.22812 20.9034 39.7536 0.118878 0.256379 1.18741 0.779245 2.12834 3.49231 1.49083 1.93076 19.2747 1.25533 3.66015
16126 ENSG00000184647 PRSS55 0.145526 0 0.0797948 0.268734 0.000989242 0.315035 0.266294 0.0143692 0.0382679 0.0478527 0 0.0327653 0.113528 0.0331054
18150 ENSG00000198171 DDRGK1 88.2104 25.3748 93.8322 22.4147 10.2613 19.8111 30.8956 6.79198 30.0331 27.7237 13.0297 40.399 52.0989 18.4761
2175 ENSG00000099977 DDT 60.6996 82.198 232.185 38.4499 63.6009 97.7919 14.214 41.7893 45.6532 17.5585 23.6294 119.843 88.6327 112.156
16065 ENSG00000184402 SS18L1 17.6262 18.0458 10.1637 1.71055 0.83368 2.52451 7.26773 1.94346 6.09672 11.3111 2.18943 9.92355 4.92912 1.2424
9431 ENSG00000150459 SAP18 249.143 107.992 448.519 278.859 197.713 198.591 76.7314 97.6512 77.481 60.7852 103.414 138.269 308.257 399.383
8796 ENSG00000145321 GC 0 0.719971 1.78314 0.0315685 3.55623 10.7261 0 0 3.20632 0 0 63.0354 0 1.35345
15856 ENSG00000183638 RP1L1 0.0367629 0.0379451 0 0.393494 0.547924 0.503256 0.567261 0.485121 0.489237 0.0169073 0.0483927 0.0556338 0.24765 0.124127
2176 ENSG00000099984 GSTT2 15.6346 2.16336 0.841267 0.581757 0.120461 0.33084 1.1634 0.324512 0.619597 12.0939 8.16296 6.127 3.18945 0.339479
13181 ENSG00000171060 C8orf74 0 0.0276692 0 0.0373691 0.0201183 0.0688332 0.00641656 0 0 0 0 0 0.0106882 0.00945094
13214 ENSG00000171189 GRIK1 3.91408 0 0.0761654 3.10753 0.0932695 0.280858 3.14558 0 0.0631034 2.17015 0 0.0568348 2.01811 0
5811 ENSG00000125877 ITPA 31.2519 12.0507 39.7681 3.01949 1.09307 4.24697 8.36968 5.20185 17.3663 15.3541 3.80063 17.4207 17.2003 7.18442
11726 ENSG00000165219 GAPVD1 8.76679 5.67584 8.94605 49.3068 34.5113 36.9651 23.5863 7.21939 10.8496 14.9438 5.39348 11.914 39.403 37.476
2593 ENSG00000101670 LIPG 0.487469 0 2.51394 2.33218 1.46419 4.60237 0.581709 0.0577925 4.5866 3.30487 0.0590902 3.90441 0.412943 0.090544
11779 ENSG00000165480 SKA3 0.250554 0.108784 0.322829 0.401364 0.0337888 0.0828671 0.278613 0.365265 0.195733 0.637853 0 0.336081 0.312668 0.0830915
13180 ENSG00000171056 SOX7 0.654579 3.35547 0.903061 0.618972 2.70202 0.988679 0.732578 3.01868 1.86402 1.0624 6.41705 1.89596 0.532171 1.58032
3386 ENSG00000106688 SLC1A1 10.6903 0.65406 28.5093 7.3656 0.532987 16.9174 8.49189 1.18664 9.54536 16.9288 0.392943 37.4583 6.76516 0.447342
13419 ENSG00000172007 RAB33B 3.3387 1.61543 3.70222 0.906024 0.519548 0.454151 3.98456 3.5961 4.21271 4.63856 2.59131 3.17525 1.57865 1.66487
16132 ENSG00000184674 GSTT1 0 0 130.064 0.580106 2.1532 3.47091 50.6789 27.4802 45.3187 16.8172 30.1654 59.9271 1.04871 224.456
51032 ENSG00000258724 SOX7 0.0017631 3.4313 1.1451 1.29899e-38 0.519368 1.08843e-05 0.0120809 0.00462096 4.05113e-49 7.1343e-14 0.000178283 0.259776 0.381005 0.439787
2600 ENSG00000101773 RBBP8 3.07228 0.569215 15.5356 12.2052 7.67523 48.3002 2.36532 2.36452 32.1184 6.41648 1.58464 22.6061 1.45383 2.32552
7786 ENSG00000138600 SPPL2A 3.50582 8.69808 14.689 8.67176 18.5335 17.1001 7.10901 27.0411 33.0929 11.3587 14.8589 39.0471 3.6018 7.65972
16092 ENSG00000184508 HDDC3 23.9331 12.7695 41.6763 1.71776 0.46605 0.98874 9.47072 2.79154 8.21643 7.8604 8.49871 16.4624 11.755 5.50628
5541 ENSG00000124209 RAB22A 5.4327 1.54734 4.15853 4.77858 2.2048 3.19071 10.5513 2.35112 5.94895 8.1203 1.96042 5.23518 5.52159 1.21881
9109 ENSG00000147548 WHSC1L1 18.1482 4.0037 10.8033 31.4981 20.2595 25.1614 17.3558 7.25732 10.0402 34.6191 7.47417 16.5453 20.9748 4.46559
10279 ENSG00000157734 SNX22 14.8427 0.586299 0.83157 1.52537 0.506325 0.482056 9.04129 0.720289 1.01325 25.9668 6.44258 0.679773 11.1783 0.766231
15862 ENSG00000183653 GRIK1-AS2 0 4.41267e-153 0.100971 0.277731 0 0.100021 4.66855e-121 0.0184622 0.153537 0 0 9.67832e-184 0.0806501 0
16222 ENSG00000185015 CA13 1.17471 0.62634 2.12571 2.06829 1.33322 5.37489 1.72183 1.60306 5.1904 0.986135 1.91454 4.32932 0.992348 0.337725
10112 ENSG00000156282 CLDN17 0 0 0 0 0 0 0 0 0.0474737 0 0 0 0 0
13675 ENSG00000173141 MRP63 11.024 11.1481 20.693 1.27002 0.832912 1.32019 7.91083 8.8668 12.1523 10.9793 4.36061 15.4422 6.28822 7.77018
47576 ENSG00000254093 PINX1 6.09307 1.08777 5.02286 3.50774 2.29065 3.14043 3.94618 1.95231 5.9248 7.6412 4.32362 5.25463 2.91488 1.56618
10113 ENSG00000156284 CLDN8 0 0 17.0027 0 0 7.99129 0 0 49.0495 0.0235441 0 62.3956 0 0
12355 ENSG00000167702 KIFC2 77.5978 6.21805 19.4543 0.800193 0.0597948 0.485604 7.73666 0.659327 3.66925 16.1094 1.29727 9.14318 23.93 0.964984
12177 ENSG00000166965 RCCD1 12.3226 5.70986 22.2956 412.467 153.188 233.86 3.42972 1.92601 3.79907 7.44684 3.04089 15.191 4.51096 27.4258
12115 ENSG00000166794 PPIB 112.952 66.08 351.168 52.2162 85.0576 87.8445 55.3228 35.7341 268.093 122.971 74.5035 179.256 96.4041 76.5826
